Attrition,Age,TravelProfile,HomeToWork,Gender,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome,Department_Marketing,Department_Sales,EducationField_Engineer,EducationField_MBA,EducationField_Marketing Diploma,EducationField_Other,EducationField_Statistics,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
0.0,26.0,1,29.0,1,34.0,3.0,5.0,1.0,0.0,2.0,0.0,29.0,7.0,2.0,5.0,0,22180.0,False,True,False,False,False,False,False,False,True,False,False
0.0,39.0,2,5.0,1,77.0,4.0,2.0,4.0,1.0,5.0,0.0,20.0,10.0,1.0,6.0,1,18468.0,False,False,False,False,False,False,False,True,False,False,False
0.0,41.0,1,13.0,0,69.0,4.0,5.0,4.0,1.0,3.0,0.0,18.0,12.0,1.0,1.0,1,25705.0,False,True,False,False,True,False,False,False,False,True,False
0.0,32.0,1,1.0,0,66.0,3.0,4.0,4.0,0.0,1.0,0.0,22.0,9.0,0.0,9.0,2,21220.0,False,False,False,False,False,False,True,False,True,False,False
1.0,31.0,1,17.0,0,70.0,3.0,5.0,3.0,1.0,2.0,0.0,20.0,10.0,0.0,0.0,1,23161.0,False,True,False,False,True,False,False,False,False,True,False
0.0,38.0,1,3.0,1,61.0,3.0,5.0,2.0,0.0,5.0,0.0,20.0,13.0,2.0,3.0,0,23491.0,False,False,True,False,False,False,False,False,False,True,False
1.0,28.0,1,18.0,0,59.0,4.0,2.0,1.0,1.0,5.0,0.0,17.0,6.0,0.0,3.0,1,17367.0,False,False,True,False,False,False,False,True,False,False,False
0.0,36.0,1,3.0,1,59.0,3.0,2.0,5.0,1.0,1.0,0.0,18.0,1.0,0.0,0.0,1,17341.0,False,False,False,False,False,False,True,True,False,False,False
0.0,27.0,1,18.0,0,51.0,3.0,1.0,4.0,0.0,0.0,1.0,21.0,6.0,1.0,1.0,2,18058.0,False,False,True,False,False,False,False,True,False,False,False
1.0,36.0,0,10.0,0,59.0,4.0,5.0,5.0,0.0,0.0,1.0,27.0,4.0,1.0,2.0,0,17321.0,False,False,False,False,False,False,False,True,False,False,False
0.0,34.0,0,11.0,0,57.0,3.0,1.0,3.0,0.0,1.0,1.0,19.0,15.0,0.0,3.0,1,19001.0,False,True,False,False,False,False,True,False,True,False,False
0.0,41.0,1,5.0,1,48.0,3.0,3.0,4.0,1.0,8.0,0.0,18.0,9.0,2.0,4.0,1,21715.0,False,True,False,False,True,False,False,False,True,False,False
1.0,56.0,1,16.0,0,57.0,1.5,4.0,3.0,0.0,7.0,1.0,23.0,25.0,4.0,9.0,0,29695.0,False,True,False,False,True,False,False,False,False,False,False
0.0,39.0,0,13.0,1,57.0,3.0,4.0,1.0,1.0,2.0,1.0,19.0,7.0,2.0,4.0,0,21666.0,False,True,True,False,False,False,False,False,True,False,False
0.0,38.0,1,3.0,1,67.0,3.0,3.0,4.0,0.0,7.0,0.0,18.0,9.0,5.0,4.0,1,22447.0,False,False,False,False,False,False,True,False,True,False,False
0.0,49.0,1,21.0,1,66.0,3.0,4.0,5.0,1.0,1.0,0.0,19.0,16.0,5.0,11.0,2,21567.0,False,False,False,False,False,False,False,False,True,False,False
0.0,34.0,1,11.0,0,62.0,1.5,2.0,5.0,0.0,7.0,0.0,25.0,15.0,6.0,7.0,1,19143.0,False,False,False,False,False,False,True,True,False,False,False
0.0,28.0,1,14.0,1,70.0,1.5,1.0,2.0,0.0,9.0,0.0,20.0,6.0,1.0,1.0,2,18534.0,False,True,False,False,False,False,False,True,False,False,False
0.0,34.0,2,10.0,0,38.0,3.0,4.0,3.0,0.0,2.0,0.0,26.0,10.0,3.0,9.0,1,21968.0,False,False,False,False,False,False,True,False,True,False,False
0.0,34.0,1,3.0,1,67.0,1.5,2.0,3.0,0.0,5.0,0.0,25.0,11.0,1.0,6.0,1,30799.5,False,False,False,False,False,False,False,False,False,False,False
1.0,49.0,2,10.0,1,67.0,3.0,2.0,3.0,0.0,3.0,1.0,17.0,20.0,6.0,8.0,1,18655.0,False,True,False,False,False,False,False,True,False,False,False
0.0,47.0,1,3.0,1,47.0,1.5,3.0,4.0,0.0,6.0,0.0,19.0,28.5,1.0,2.0,1,30799.5,False,True,False,False,False,False,True,False,False,False,False
0.0,39.0,2,3.0,0,60.0,3.0,2.0,4.0,1.0,1.0,1.0,17.0,8.0,2.0,3.0,1,18991.0,True,False,False,False,False,True,False,True,False,False,False
0.0,42.0,0,3.0,0,37.0,3.0,1.0,3.0,1.0,0.0,1.0,18.0,21.0,2.0,10.0,1,30799.5,False,False,False,False,False,False,True,False,False,False,False
0.0,38.0,0,3.0,1,82.0,3.0,4.0,1.0,1.0,3.0,1.0,24.0,16.0,1.0,3.0,1,29603.0,False,False,False,False,False,False,False,False,False,True,False
0.0,21.0,1,4.0,0,80.0,4.0,4.0,3.0,0.0,1.0,0.0,22.0,3.0,1.0,0.0,0,18230.0,False,False,False,False,False,False,False,True,False,False,False
0.0,58.5,1,1.0,0,62.0,5.0,3.0,1.0,0.0,3.0,0.0,25.0,19.0,0.0,0.0,1,25883.0,False,False,False,False,False,False,False,False,False,True,False
0.0,45.0,1,8.0,1,53.0,3.0,1.0,3.0,0.0,4.0,1.0,24.0,7.0,0.0,2.0,1,19477.0,False,False,False,False,False,False,False,True,False,False,False
0.0,45.0,1,13.0,0,43.0,3.0,5.0,2.0,0.0,3.0,1.0,19.0,10.0,2.0,4.0,2,22465.0,False,False,False,False,False,True,False,False,True,False,False
0.0,32.0,0,9.0,0,65.0,3.0,2.0,4.0,0.0,2.0,0.0,19.0,12.0,0.0,7.0,0,17718.0,False,False,True,False,False,False,False,True,False,False,False
0.0,46.0,1,12.0,0,62.0,3.0,1.0,4.0,0.0,9.0,0.0,24.0,21.0,1.0,14.5,1,18348.0,False,False,False,False,False,False,True,False,True,False,False
0.0,37.0,1,11.0,1,61.0,3.0,1.0,3.0,0.0,2.0,0.0,19.0,18.0,6.0,9.0,1,26096.0,False,False,True,False,False,False,False,False,False,True,False
0.0,40.0,1,3.0,1,67.0,3.0,2.0,5.0,0.0,4.0,0.0,22.0,7.0,0.0,2.0,1,18377.0,False,False,False,False,False,False,True,True,False,False,False
1.0,50.0,2,9.0,0,50.0,3.0,3.0,3.0,0.0,3.0,1.0,19.0,18.0,1.0,3.0,1,21796.0,False,True,True,False,False,False,False,False,True,False,False
0.0,40.0,1,8.0,0,58.0,3.0,2.0,4.0,0.0,1.0,0.0,19.0,21.0,6.0,8.0,0,30799.5,False,True,False,False,False,False,False,False,False,False,True
0.0,51.0,2,25.0,0,60.0,5.0,4.0,1.0,1.0,2.0,1.0,19.0,28.5,6.0,10.0,0,30411.0,False,False,False,False,False,False,False,False,False,False,False
0.0,35.0,1,1.0,1,62.0,5.0,3.0,1.0,1.0,1.0,0.0,17.0,4.0,1.0,1.0,1,17977.0,False,False,False,False,False,False,True,True,False,False,False
0.0,38.0,1,1.0,0,37.0,1.5,1.0,3.0,0.0,1.0,0.0,18.0,7.0,5.0,0.0,2,17844.0,True,False,False,True,False,False,False,True,False,False,False
1.0,58.5,1,26.0,1,66.0,3.0,1.0,2.0,1.0,2.0,0.0,18.0,28.5,6.0,7.0,2,26312.0,False,False,False,False,False,False,False,False,False,True,False
0.0,37.0,1,15.0,1,78.0,3.0,3.0,3.0,1.0,10.0,1.0,18.0,8.0,2.0,2.0,1,20663.0,False,False,False,False,False,False,True,False,True,False,False
0.0,31.0,1,5.0,1,62.0,1.5,3.0,3.0,0.0,8.0,0.0,17.0,4.0,2.0,3.0,1,18978.0,False,False,False,False,False,False,False,True,False,False,False
0.0,34.0,0,5.0,1,72.0,3.0,2.0,3.0,1.0,9.0,0.0,20.0,6.0,1.0,2.0,2,21538.0,False,True,False,False,True,False,False,False,True,False,False
0.0,29.0,1,11.0,1,39.0,4.0,2.0,4.0,1.0,1.0,1.0,20.0,7.0,1.0,7.0,1,23268.0,False,True,False,False,True,False,False,False,True,False,False
0.0,43.0,0,10.0,0,59.0,3.0,1.0,3.0,0.0,4.0,0.0,18.0,7.0,1.0,2.0,0,17438.0,False,False,False,False,False,False,True,True,False,False,False
0.0,44.0,2,24.0,0,63.0,3.0,3.0,2.0,0.0,8.0,0.0,26.0,9.0,2.0,3.0,2,18258.0,False,False,False,False,False,False,False,True,False,False,False
0.0,21.0,1,6.0,0,59.0,4.0,5.0,3.0,1.0,2.0,0.0,18.0,3.0,2.0,3.0,0,19033.0,False,False,False,False,False,False,True,True,False,False,False
0.0,49.0,0,19.0,0,62.0,3.0,3.0,2.0,0.0,1.0,1.0,20.0,7.0,1.0,7.0,1,21804.0,False,False,False,False,False,False,True,False,True,False,False
0.0,52.0,1,9.0,0,53.0,3.0,3.0,3.0,1.0,8.0,0.0,19.0,24.0,6.0,14.5,0,30799.5,False,False,False,False,False,False,True,False,False,False,True
0.0,56.0,1,9.0,1,67.0,3.0,2.0,5.0,1.0,4.0,1.0,23.0,5.0,2.0,2.0,1,19257.0,False,False,False,False,False,False,True,True,False,False,False
1.0,38.0,1,13.0,0,60.0,3.0,2.0,5.0,1.0,2.0,0.0,21.0,11.0,1.0,9.0,0,20213.0,False,False,False,False,False,False,False,False,True,False,False
0.0,36.0,0,25.0,1,47.0,3.0,5.0,4.0,0.0,7.0,0.0,20.0,11.0,0.0,8.0,2,20674.0,False,False,False,False,False,False,True,False,True,False,False
0.0,31.0,1,30.0,1,66.0,3.0,1.0,1.0,0.0,2.0,0.0,19.0,12.0,2.0,10.0,1,21775.0,False,False,False,False,False,False,False,False,True,False,False
0.0,35.0,1,1.0,0,64.0,3.0,3.0,4.0,1.0,1.0,0.0,18.0,10.0,0.0,6.0,2,22295.0,False,True,False,False,True,False,False,False,False,True,False
0.0,43.0,1,3.0,1,67.0,3.0,2.0,5.0,0.0,4.0,0.0,22.0,9.0,2.0,3.0,1,18576.0,False,False,False,False,False,False,True,True,False,False,False
0.0,35.0,1,5.0,0,75.0,3.0,2.0,1.0,1.0,1.0,0.0,17.0,1.0,0.0,0.0,1,16951.0,False,False,False,False,False,True,False,True,False,False,False
1.0,32.0,1,16.0,0,48.0,3.0,5.0,5.0,0.0,3.0,0.0,23.0,10.0,2.0,3.0,1,20233.0,False,True,False,False,False,False,False,False,True,False,False
1.0,33.0,1,10.0,0,81.0,3.0,1.0,3.0,0.0,2.0,0.0,24.0,11.0,2.0,2.0,1,20883.0,False,False,False,False,False,False,True,False,True,False,False
0.0,41.0,1,5.0,1,69.0,3.0,1.0,5.0,0.0,5.0,0.0,23.0,8.0,1.0,3.0,1,19377.0,False,False,False,False,False,False,True,True,False,False,False
0.0,36.0,1,11.0,1,63.0,4.0,2.0,3.0,0.0,1.0,1.0,18.0,10.0,1.0,7.0,1,20673.0,False,True,True,False,False,False,False,False,True,False,False
0.0,34.0,1,9.0,1,32.0,3.0,4.0,5.0,1.0,3.0,0.0,19.0,7.0,0.0,0.0,1,20121.0,False,False,False,False,False,False,True,False,True,False,False
0.0,26.0,1,7.0,1,59.0,4.0,3.0,4.0,1.0,1.0,0.0,24.0,5.0,4.0,3.0,2,17368.0,False,False,False,False,False,True,False,True,False,False,False
0.0,29.0,1,9.0,1,39.0,5.0,5.0,5.0,1.0,3.0,0.0,18.0,9.0,0.0,7.0,1,24715.0,False,False,False,False,False,True,False,False,True,False,False
1.0,36.0,1,1.0,1,67.0,5.0,2.0,4.0,1.0,7.0,1.0,18.0,10.0,3.0,7.0,0,17216.0,False,False,False,False,False,False,True,True,False,False,False
0.0,36.0,1,7.0,1,66.0,4.0,4.0,3.0,1.0,0.0,0.0,17.0,6.0,0.0,3.0,1,17187.0,False,False,False,False,False,False,False,True,False,False,False
0.0,37.0,1,16.0,0,38.0,3.0,4.0,4.0,0.0,5.0,0.0,19.0,9.0,1.0,5.0,2,18143.0,True,False,False,True,False,False,False,True,False,False,False
0.0,40.0,2,27.0,1,62.0,4.0,5.0,2.0,1.0,3.0,1.0,18.0,16.0,0.0,0.0,2,19422.0,False,False,False,False,False,False,False,False,True,False,False
1.0,45.0,2,3.0,0,61.0,3.0,4.0,4.0,1.0,2.0,1.0,18.0,7.0,3.0,4.0,1,18342.0,False,False,False,False,False,False,False,True,False,False,False
0.0,31.0,1,15.0,1,55.0,3.0,3.0,3.0,1.0,1.0,0.0,17.0,7.0,5.0,5.0,0,22577.0,False,True,True,False,False,False,False,False,True,False,False
0.0,41.0,1,15.0,0,59.0,3.0,5.0,3.0,1.0,4.0,0.0,17.0,13.0,1.0,8.0,1,17451.0,False,False,False,False,False,False,True,True,False,False,False
0.0,30.0,1,2.0,0,76.0,3.0,4.0,4.0,0.0,1.0,0.0,18.0,12.0,1.0,3.0,1,18748.0,False,False,False,False,False,False,False,True,False,False,False
0.0,27.0,2,9.0,0,54.0,3.0,5.0,1.0,1.0,0.0,0.0,24.0,5.0,1.0,1.0,1,19342.0,False,True,False,False,True,False,False,False,True,False,False
1.0,42.0,2,13.0,0,44.0,3.0,5.0,5.0,1.0,0.0,1.0,17.0,22.0,6.0,14.0,0,28758.0,False,True,False,False,False,False,True,False,False,False,False
0.0,22.0,1,1.0,0,33.0,4.0,4.0,2.0,0.0,6.0,0.0,27.0,4.0,2.0,2.0,2,19775.0,False,False,False,False,False,False,True,False,True,False,False
0.0,22.0,1,6.0,0,82.0,4.0,5.0,3.0,1.0,2.0,0.0,23.0,4.0,2.0,1.0,0,19230.0,False,False,False,False,False,False,False,True,False,False,False
0.0,43.0,1,20.0,1,54.0,2.0,5.0,5.0,1.0,4.0,1.0,19.0,11.0,1.0,3.0,0,22545.0,False,False,False,False,False,False,True,False,True,False,False
0.0,44.0,2,18.0,0,49.0,4.0,4.0,2.0,0.0,4.0,0.0,20.0,8.0,3.0,3.0,2,22804.0,False,True,False,False,False,False,True,False,True,False,False
1.0,24.0,1,4.0,1,65.0,3.0,5.0,3.0,0.0,9.0,0.0,19.0,4.0,2.0,0.0,0,19577.0,False,True,False,False,False,False,True,False,True,False,False
0.0,30.0,1,24.0,1,53.0,1.5,5.0,5.0,1.0,2.0,0.0,17.0,11.0,6.0,9.0,1,25980.0,False,False,False,False,False,False,True,False,False,True,False
0.0,56.0,0,5.0,0,42.0,4.0,2.0,5.0,0.0,8.0,0.0,21.0,28.5,6.0,3.0,0,30799.5,False,False,False,False,False,False,False,False,False,False,False
1.0,51.0,1,6.0,0,58.0,4.0,5.0,3.0,0.0,2.0,1.0,20.0,4.0,1.0,3.0,1,18683.0,False,True,False,False,True,False,False,True,False,False,False
0.0,30.0,2,6.0,0,75.0,4.0,1.0,2.0,0.0,9.0,0.0,17.0,10.0,0.0,3.0,1,18761.0,False,False,False,False,False,False,True,True,False,False,False
1.0,48.0,1,1.0,0,68.0,4.0,1.0,3.0,1.0,9.0,1.0,18.0,23.0,0.0,0.0,0,20381.0,False,False,False,False,False,False,True,False,False,True,False
0.0,39.0,1,10.0,1,46.0,1.5,5.0,5.0,0.0,2.0,1.0,30.0,9.0,6.0,8.0,1,21605.0,False,True,False,False,False,False,False,False,True,False,False
1.0,40.0,1,26.0,0,65.0,3.0,2.0,5.0,1.0,1.0,0.0,19.0,7.0,1.0,4.0,0,19904.0,False,False,False,False,False,False,False,True,False,False,False
0.0,37.0,1,5.0,0,63.0,4.0,2.0,3.0,0.0,2.0,0.0,20.0,11.0,6.0,1.0,1,23596.0,False,True,False,False,False,False,False,False,False,True,False
1.0,36.0,2,27.0,0,47.0,1.5,5.0,5.0,0.0,2.0,0.0,23.0,2.0,1.0,1.0,0,17091.0,False,True,True,False,False,False,False,True,False,False,False
1.0,33.0,1,15.0,0,59.0,3.0,5.0,2.0,1.0,5.0,1.0,18.0,8.0,0.0,4.0,2,17436.0,False,False,False,False,False,False,False,True,False,False,False
0.0,43.0,1,21.0,0,37.0,3.0,5.0,5.0,0.0,7.0,1.0,23.0,10.0,2.0,3.0,1,21410.0,False,False,False,False,False,False,True,False,True,False,False
0.0,53.0,1,10.0,0,59.0,3.0,5.0,4.0,1.0,8.0,0.0,25.0,19.0,5.0,1.0,0,26445.0,False,False,False,False,False,False,True,False,False,True,False
0.0,31.0,0,6.0,0,55.0,3.0,4.0,2.0,1.0,5.0,0.0,21.0,10.0,2.0,5.0,2,18097.0,False,False,False,False,False,False,True,True,False,False,False
0.0,32.0,1,11.0,1,63.0,3.0,4.0,1.0,0.0,2.0,0.0,29.0,12.0,2.0,9.0,0,20424.0,False,False,False,False,False,False,True,False,True,False,False
1.0,31.0,1,9.0,1,34.0,4.0,4.0,4.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0,16261.0,False,False,False,False,False,False,True,True,False,False,False
1.0,35.0,1,24.0,0,50.0,4.0,1.0,3.0,1.0,3.0,1.0,18.0,8.0,0.0,1.0,1,20916.0,False,False,False,False,False,False,True,False,True,False,False
1.0,25.0,1,3.0,0,63.0,3.0,2.0,2.0,0.0,3.0,1.0,22.0,7.0,3.0,1.0,2,18293.0,False,False,False,False,False,False,False,True,False,False,False
0.0,44.0,1,5.0,0,50.0,3.0,5.0,4.0,1.0,9.0,0.0,17.0,10.0,2.0,3.0,0,20933.0,False,False,False,False,False,False,False,False,True,False,False
1.0,36.0,1,8.0,0,59.0,3.0,4.0,3.0,0.0,8.0,0.0,16.0,14.0,6.0,8.0,1,17339.0,False,False,True,False,False,False,False,True,False,False,False
0.0,40.0,2,17.0,0,51.0,4.0,1.0,3.0,1.0,6.0,0.0,19.0,10.0,0.0,0.0,0,20094.0,False,False,False,False,False,False,False,False,True,False,False
1.0,34.0,2,6.0,0,72.0,3.0,2.0,5.0,0.0,2.0,1.0,17.0,11.0,6.0,8.0,0,19348.0,False,False,False,False,False,False,True,True,False,False,False
0.0,38.0,1,3.0,1,77.0,5.0,1.0,1.0,0.0,2.0,1.0,25.0,20.0,0.0,3.0,1,20405.0,False,True,False,False,True,False,False,False,True,False,False
0.0,31.0,1,3.0,0,40.0,5.0,3.0,3.0,1.0,4.0,0.0,27.0,8.0,1.0,3.0,1,19833.0,False,False,False,False,False,False,True,True,False,False,False
1.0,31.0,2,9.0,0,72.0,3.0,2.0,3.0,1.0,1.0,0.0,17.0,2.0,2.0,2.0,2,17610.0,False,False,False,False,False,False,False,True,False,False,False
0.0,39.0,1,14.0,1,64.0,4.0,5.0,4.0,0.0,6.0,1.0,18.0,21.0,6.0,2.0,1,30799.5,False,False,False,False,False,False,False,False,False,False,False
0.0,24.0,1,18.0,1,41.0,4.0,3.0,3.0,1.0,1.0,0.0,20.0,5.0,3.0,2.0,1,19377.0,False,False,False,False,False,False,False,False,True,False,False
1.0,25.0,2,25.0,0,73.0,5.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,0.0,0,16118.0,False,False,False,False,False,False,True,True,False,False,False
0.0,58.5,1,19.0,0,67.0,3.0,4.0,2.0,1.0,6.0,0.0,17.0,25.0,5.0,4.0,0,25512.0,False,False,False,False,False,False,False,False,False,True,False
1.0,21.0,1,9.0,1,60.0,2.0,2.0,4.0,1.0,1.0,0.0,20.0,1.0,0.0,0.0,0,17716.0,False,True,False,False,False,False,True,True,False,False,False
0.0,50.0,1,3.0,0,38.0,3.0,1.0,3.0,0.0,5.0,0.0,20.0,24.0,1.0,1.0,0,30799.5,False,False,False,False,False,False,True,False,False,False,False
0.0,40.0,1,5.0,1,82.0,4.0,1.0,3.0,1.0,2.0,0.0,17.0,21.0,6.0,11.0,0,20553.0,False,False,True,False,False,False,False,False,True,False,False
0.0,55.0,1,15.0,0,61.0,1.5,3.0,4.0,0.0,8.0,0.0,16.0,28.5,2.0,14.5,0,30799.5,False,False,False,False,False,False,False,False,False,False,True
0.0,45.0,1,10.0,0,59.0,3.0,3.0,4.0,1.0,8.0,0.0,23.0,20.0,0.0,14.5,1,17348.0,False,False,False,False,False,False,True,False,True,False,False
0.0,37.0,1,12.0,1,64.0,3.0,5.0,3.0,1.0,4.0,0.0,23.0,8.0,0.0,2.0,0,18629.0,False,False,False,False,False,False,False,True,False,False,False
1.0,33.0,2,4.0,0,70.0,3.0,1.0,5.0,1.0,1.0,1.0,16.0,10.0,6.0,7.0,0,18348.0,False,False,False,False,False,False,True,True,False,False,False
0.0,38.0,1,3.0,1,67.0,3.0,3.0,4.0,0.0,7.0,0.0,18.0,9.0,5.0,4.0,2,22447.0,False,False,False,False,False,False,True,False,True,False,False
0.0,32.0,1,11.0,0,55.0,3.0,3.0,2.0,1.0,1.0,0.0,17.0,10.0,0.0,8.0,0,20396.0,False,True,False,False,True,False,False,False,True,False,False
0.0,40.0,0,9.0,0,55.0,4.0,3.0,4.0,1.0,2.0,0.0,16.0,16.0,4.0,8.0,1,28757.0,False,False,False,False,False,False,False,False,False,True,False
0.0,35.0,1,6.0,1,68.0,3.0,3.0,4.0,1.0,2.0,0.0,18.0,12.0,6.0,10.0,1,21433.0,False,False,False,False,False,False,True,False,True,False,False
0.0,40.0,1,5.0,0,67.0,4.0,1.0,1.0,1.0,7.0,0.0,16.0,15.0,2.0,11.0,1,25855.0,False,True,False,False,True,False,False,False,False,True,False
0.0,33.0,1,5.0,1,52.0,4.0,2.0,4.0,0.0,8.0,0.0,16.0,8.0,0.0,3.0,1,18838.0,False,False,False,False,False,False,False,True,False,False,False
0.0,56.0,1,7.0,0,32.0,3.0,4.0,3.0,0.0,1.0,1.0,22.0,5.0,2.0,3.0,2,20035.0,False,False,False,False,False,False,True,False,True,False,False
0.0,43.0,2,29.0,1,79.0,3.0,2.0,4.0,1.0,6.0,0.0,20.0,24.0,5.0,9.0,1,29525.0,False,True,False,False,True,False,False,False,False,False,False
1.0,29.0,2,25.0,0,45.0,1.5,2.0,5.0,1.0,1.0,0.0,22.0,1.0,0.0,0.0,0,16091.0,False,False,True,False,False,False,False,True,False,False,False
0.0,42.0,1,11.0,1,31.0,3.0,5.0,5.0,1.0,0.0,0.0,19.0,21.0,0.0,9.0,1,30799.5,True,False,False,True,False,False,False,False,False,False,False
0.0,57.0,0,4.0,0,59.0,3.0,2.0,3.0,1.0,2.0,0.0,27.0,14.0,2.0,10.0,1,22306.0,False,False,False,False,False,False,True,False,True,False,False
0.0,29.0,1,24.0,0,44.0,3.0,1.0,2.0,1.0,2.0,0.0,17.0,6.0,1.0,3.0,2,18713.0,False,False,False,False,False,False,False,True,False,False,False
1.0,35.0,1,24.0,0,50.0,4.0,2.0,3.0,1.0,3.0,1.0,18.0,8.0,0.0,1.0,2,20916.0,False,False,False,False,False,False,True,False,True,False,False
1.0,26.0,2,6.0,1,59.0,4.0,3.0,3.0,0.0,1.0,1.0,19.0,8.0,1.0,7.0,2,17366.0,False,False,False,False,False,False,False,True,False,False,False
0.0,31.0,0,3.0,1,57.0,3.0,4.0,3.0,0.0,1.0,1.0,24.0,10.0,6.0,6.0,1,24852.0,False,True,False,False,False,False,True,False,False,True,False
0.0,45.0,2,8.0,0,67.0,3.0,2.0,5.0,0.0,1.0,0.0,23.0,24.0,6.0,11.0,1,20210.0,False,False,False,False,False,False,True,False,False,True,False
0.0,30.0,1,30.0,1,65.0,3.0,5.0,2.0,0.0,5.0,0.0,28.0,12.0,2.0,8.0,1,18514.0,False,False,False,False,False,False,True,True,False,False,False
1.0,40.0,1,6.0,1,43.0,3.0,2.0,3.0,1.0,5.0,1.0,24.0,9.0,1.0,1.0,1,21238.0,False,True,False,False,False,False,False,False,True,False,False
0.0,27.0,2,3.0,0,54.0,4.0,4.0,5.0,1.0,2.0,0.0,18.0,8.0,1.0,8.0,0,20294.0,False,True,False,False,False,False,False,False,True,False,False
0.0,32.0,1,5.0,1,56.0,3.0,3.0,4.0,1.0,2.0,0.0,16.0,6.0,1.0,3.0,2,18931.0,False,True,False,False,False,False,True,True,False,False,False
0.0,41.0,1,3.0,1,61.0,3.0,5.0,5.0,0.0,7.0,0.0,21.0,22.0,6.0,8.0,2,30799.5,False,True,False,False,False,False,True,False,False,False,False
0.0,30.0,1,1.0,0,38.0,5.0,3.0,3.0,0.0,3.0,0.0,26.0,7.0,0.0,3.0,1,18833.0,False,False,False,False,False,False,True,True,False,False,False
0.0,53.0,1,6.0,0,41.0,4.0,2.0,3.0,0.0,3.0,1.0,20.0,28.5,1.0,5.0,1,23969.0,False,False,False,False,False,False,False,False,False,True,False
0.0,39.0,2,23.0,1,52.0,3.0,1.0,5.0,1.0,1.0,1.0,18.0,21.0,2.0,8.0,0,25880.0,False,False,False,False,False,False,False,False,False,True,False
0.0,42.0,0,22.0,1,36.0,3.0,2.0,3.0,1.0,2.0,0.0,21.0,11.0,0.0,2.0,1,20265.0,False,False,False,False,False,False,False,False,True,False,False
0.0,50.0,2,21.0,0,41.0,3.0,3.0,3.0,0.0,2.0,1.0,20.0,28.5,6.0,13.0,1,26245.0,False,False,False,False,False,False,False,False,False,False,False
1.0,31.0,2,7.0,0,42.0,3.0,4.0,2.0,1.0,11.0,1.0,29.0,4.0,1.0,1.0,0,18285.0,False,False,True,False,False,False,False,True,False,False,False
0.0,55.0,1,21.0,0,37.0,3.0,2.0,2.0,0.0,3.0,1.0,24.0,12.0,0.0,8.0,2,20415.0,False,False,True,False,False,False,False,False,True,False,False
0.0,33.0,1,9.0,0,59.0,3.0,3.0,3.0,1.0,2.0,0.0,22.0,13.0,6.0,8.0,0,21010.0,False,True,False,False,False,False,False,False,True,False,False
1.0,31.0,1,19.0,0,59.0,1.5,4.0,5.0,1.0,0.0,0.0,22.0,2.0,0.0,0.0,1,17956.0,True,False,False,True,False,False,False,True,False,False,False
0.0,47.0,2,21.0,1,58.0,3.0,3.0,3.0,0.0,6.0,0.0,17.0,28.5,2.0,3.0,1,26527.0,False,False,False,False,False,False,False,False,False,True,False
1.0,24.0,1,10.0,0,69.0,3.0,2.0,1.0,0.0,2.0,1.0,27.0,4.0,1.0,3.0,1,18275.0,False,False,False,False,False,False,True,True,False,False,False
1.0,33.0,1,17.0,1,69.0,3.0,4.0,5.0,1.0,5.0,0.0,20.0,6.0,0.0,2.0,0,20324.0,False,True,False,False,True,False,False,False,True,False,False
0.0,51.0,1,11.0,0,56.0,3.0,3.0,4.0,1.0,8.0,0.0,21.0,5.0,3.0,3.0,1,19875.0,False,True,False,False,True,False,False,True,False,False,False
1.0,28.0,1,3.0,0,79.0,3.0,4.0,3.0,0.0,2.0,0.0,16.0,5.0,0.0,0.0,0,18485.0,False,False,False,False,False,False,True,True,False,False,False
0.0,33.0,1,6.0,1,63.0,4.0,1.0,2.0,1.0,1.0,0.0,18.0,2.0,0.0,2.0,2,17911.0,False,False,False,False,False,False,True,True,False,False,False
0.0,26.0,1,21.0,0,65.0,1.5,2.0,3.0,1.0,3.0,0.0,17.0,7.0,2.0,3.0,2,22232.0,False,True,False,False,False,False,True,False,True,False,False
0.0,38.0,1,3.0,1,55.0,4.0,1.0,5.0,0.0,3.0,0.0,20.0,18.0,1.0,3.0,2,19920.0,False,False,False,False,False,False,False,True,False,False,False
0.0,45.0,1,3.0,1,59.0,4.0,1.0,1.0,0.0,1.0,0.0,24.0,10.0,1.0,9.0,1,20770.0,False,False,False,False,False,True,False,False,True,False,False
0.0,39.0,2,13.0,0,68.0,3.0,4.0,3.0,0.0,1.0,0.0,23.0,4.0,1.0,3.0,2,18684.0,False,False,False,False,False,False,False,True,False,False,False
0.0,37.0,0,27.0,1,49.0,3.0,3.0,4.0,1.0,8.0,0.0,21.0,12.0,1.0,9.0,1,21674.0,False,False,False,False,False,False,True,False,True,False,False
0.0,56.0,1,25.0,0,66.0,4.0,3.0,4.0,0.0,6.0,0.0,18.0,9.0,2.0,3.0,1,19537.0,False,False,True,False,False,False,False,True,False,False,False
